PlanId,BenefitName,Copay,Deductible,Coinsurance,CoverageLevel
99,Physical Therapy,14.485449472186861,2148.3214613883883,21%,Family
445,Physical Therapy,30.437577671823,2034.252405977479,21%,Individual
565,Prescription,47.323124335656324,2121.9867524345764,21%,Family
551,Dental,36.52809042436869,4940.022302867074,23%,Family
472,Mental Health,19.578896376409315,570.2190134262642,11%,Family
864,Vision,18.27509962763802,3918.4605433495067,27%,Family
157,Vision,43.561570323537765,4252.925813177317,26%,Family
452,Dental,48.882512771480776,2249.635366414656,22%,Family
659,Specialist,43.81382279179864,2966.248006625364,28%,Individual
719,Dental,48.38170693613392,1789.433870641381,29%,Family
346,Mental Health,40.23051027949454,4405.82557248907,24%,Individual
543,Dental,31.383998964664,3259.839822363282,23%,Individual
628,Mental Health,33.489414121372995,4294.381170170045,30%,Family
298,Vision,34.15036423507265,3890.854056464207,16%,Family
559,Primary Care,29.83340714740541,4416.819463310392,25%,Individual
827,Vision,35.62444508538162,3859.429545025292,10%,Family
775,Primary Care,45.15291162136958,1434.5746282069003,24%,Family
804,Dental,40.27367143650948,2775.612374917775,10%,Individual
285,Specialist,44.47268833906833,3847.833475671982,14%,Family
176,Emergency,11.236904635659819,3422.7591569989404,19%,Individual
293,Dental,13.790573349270199,965.6724355449674,22%,Individual
995,Primary Care,13.676643422403059,4774.103536048685,22%,Individual
145,Primary Care,19.560165374992128,1724.8893615472118,11%,Family
664,Mental Health,30.39167353872412,1020.8535688466012,24%,Individual
648,Specialist,38.93214833607357,4185.240462393756,30%,Individual
51,Prescription,14.793600146657585,2878.7593077515294,12%,Individual
782,Primary Care,35.79614352497735,4780.751942016344,15%,Family
148,Vision,28.07726659976482,3703.8842094760166,17%,Family
818,Primary Care,49.392313095704814,3928.025429782831,17%,Individual
766,Emergency,25.855148841546832,2019.6635956260375,29%,Family
910,Emergency,13.94701312969993,3809.8018382616156,28%,Family
936,Prescription,45.5068437958313,991.4961865453774,10%,Family
551,Mental Health,24.4976568351589,4109.31905869635,16%,Family
667,Specialist,40.834583202543826,4193.507983115046,26%,Family
979,Prescription,15.627231299493936,2969.637883420835,19%,Individual
525,Dental,38.35211953799451,1424.226569167555,15%,Individual
806,Emergency,44.82123107756651,2684.675759629768,12%,Family
345,Prescription,45.689644340725955,3786.005503098803,28%,Family
69,Emergency,41.62913474833862,4208.753359308988,19%,Individual
280,Specialist,12.810450079217066,4956.215643897331,13%,Family
941,Physical Therapy,24.436225964324045,1139.4414904575913,18%,Individual
80,Prescription,46.22624809233154,4781.674516688258,17%,Individual
147,Mental Health,43.07626076342829,907.1068598587661,13%,Family
73,Vision,26.726741661592627,4886.118492001485,17%,Family
820,Dental,34.49284247546457,4680.920134304634,27%,Individual
227,Primary Care,19.3357715472796,1897.8667909209387,26%,Individual
455,Dental,24.836521668363574,1148.1243801768546,20%,Individual
934,Prescription,14.352478392766734,3044.865503234488,26%,Individual
705,Prescription,24.10033260187097,2742.208739002203,27%,Family
756,Dental,16.075003192497036,1757.3967191995362,17%,Individual
106,Emergency,18.350249358556155,1736.0791719573208,26%,Family
480,Physical Therapy,27.957654274328448,965.6086104791464,14%,Family
744,Mental Health,10.233745921794712,684.1671005864642,26%,Individual
23,Physical Therapy,31.91294775776015,1517.151338924024,16%,Individual
385,Physical Therapy,12.611983430376888,613.8433851602874,26%,Individual
541,Dental,18.154132066554006,4683.186203046941,25%,Individual
749,Mental Health,19.020821701517505,4578.263588058917,15%,Family
460,Physical Therapy,36.9474781123367,2406.6756521915595,21%,Family
789,Dental,49.25300245229364,3731.160688019533,22%,Individual
20,Physical Therapy,16.02949168914266,3536.0553575971626,29%,Family
317,Physical Therapy,33.873504302583626,605.9892576014093,13%,Individual
200,Mental Health,13.023305610728894,4827.33282710677,13%,Individual
133,Specialist,27.0946296853177,4898.89613428661,15%,Individual
614,Emergency,46.67828352100169,2682.641108655412,18%,Family
511,Vision,21.297149194281666,1044.312149444143,10%,Individual
117,Emergency,34.671491020517834,1897.4974724738947,14%,Individual
202,Dental,36.156823263872134,4328.188278988034,27%,Individual
996,Prescription,21.642759114326914,759.379771288898,23%,Family
41,Mental Health,43.27840667958701,4446.050891840326,26%,Family
792,Dental,17.619782836176675,1633.7664379075106,22%,Individual
836,Vision,22.14879820531604,4060.289580102246,14%,Individual
546,Primary Care,47.138294633335406,4891.098758836879,30%,Individual
731,Dental,48.16435183239896,3825.8531311507118,14%,Individual
688,Specialist,10.531972535754202,595.0406966386654,12%,Family
892,Physical Therapy,33.41733089697623,2975.0651790321995,20%,Family
745,Primary Care,30.765792761441745,3436.412563849945,25%,Family
692,Primary Care,38.24021278490322,4668.750866536705,12%,Individual
241,Mental Health,49.266842359126684,1626.8572140947358,11%,Individual
885,Vision,14.97869406648823,4682.569167124834,23%,Family
837,Prescription,37.845081132156835,1586.4675730327617,30%,Individual
203,Prescription,48.16528978555768,3859.279291617347,23%,Family
906,Specialist,11.466093920886129,1957.3925796245228,12%,Individual
295,Vision,16.723757749374286,3637.5990809553928,24%,Family
280,Specialist,34.44942491516514,3748.984945759918,21%,Individual
235,Specialist,17.364855657211717,4858.5303470199315,25%,Family
368,Emergency,33.28869651954499,4976.842125515349,26%,Family
809,Specialist,40.14126084708159,2030.220923530207,25%,Individual
138,Vision,45.32664319811979,1079.8085668928625,12%,Individual
422,Primary Care,24.919337597052905,4825.289577446383,20%,Individual
678,Primary Care,12.469307233571492,2229.594349483971,19%,Individual
451,Specialist,23.45956849055974,1227.3330085721382,13%,Individual
957,Primary Care,25.108407550713597,728.2816243380033,21%,Individual
805,Primary Care,30.955701910256973,3925.6341690506583,17%,Family
367,Emergency,16.46028423862056,2921.744208709978,21%,Family
48,Primary Care,48.359321968106165,2769.207292696005,18%,Individual
803,Prescription,36.869351544991105,3684.360639819094,25%,Individual
188,Vision,45.53716386925276,1175.2605441169158,23%,Family
454,Vision,42.9583068358103,4628.954814454059,16%,Individual
576,Primary Care,15.871007414852766,4365.728556561464,22%,Family
502,Mental Health,24.030585452190646,3916.3737138000993,16%,Individual
837,Mental Health,46.22760422887712,3887.461940827454,26%,Individual
391,Emergency,14.21111029840664,1814.4244900666504,29%,Family
44,Prescription,28.602366475061963,4179.641096059133,11%,Family
280,Emergency,13.27304414192831,2253.1093468308145,15%,Family
802,Specialist,27.026056017643796,2266.8748550902897,29%,Individual
470,Mental Health,33.793488909749236,4765.602965766871,25%,Individual
886,Primary Care,40.46544000943755,2084.9951107297684,18%,Individual
496,Vision,33.08536157597187,1782.7501111296988,14%,Family
877,Mental Health,21.573025776147638,2791.5396318332896,30%,Individual
295,Dental,13.882072989449942,4388.922550142532,30%,Individual
718,Specialist,11.536370724212803,1796.7462630837651,11%,Family
885,Physical Therapy,14.809626324288331,4032.7900830454078,21%,Individual
460,Primary Care,12.540583584380368,2738.71838866444,19%,Family
566,Mental Health,20.898382196038416,1961.89943597262,27%,Individual
520,Dental,30.718715133937824,1475.2476272840636,15%,Individual
551,Mental Health,11.678241971546829,4719.027541611939,24%,Individual
928,Mental Health,23.455156858588047,2584.98052637118,18%,Family
913,Emergency,15.942992113638375,1425.7783986433226,11%,Family
686,Prescription,12.811654043548515,4854.766920830861,18%,Family
910,Prescription,16.626438345768992,3899.5345384451934,29%,Family
757,Primary Care,41.06860975884423,2798.437802891228,22%,Family
234,Physical Therapy,19.494402191273885,2930.107305672192,24%,Individual
382,Emergency,45.40340663794093,4565.90107207415,15%,Individual
531,Prescription,16.126560028386436,3369.1431825024256,10%,Individual
397,Primary Care,46.297268377984665,748.7933698834385,19%,Individual
883,Dental,23.124943158135164,1870.4408865980618,21%,Family
747,Primary Care,29.80096038158586,1775.7153543816378,12%,Individual
384,Prescription,33.28945566292665,4175.004834722358,10%,Individual
924,Prescription,46.97803555157001,3619.0633807521713,29%,Individual
49,Mental Health,21.562862812650266,1255.1741463109868,25%,Family
279,Physical Therapy,38.61579507648107,1425.5688405594387,29%,Family
658,Prescription,43.95161145947381,1012.0581215911658,25%,Individual
445,Primary Care,27.15245239184489,4019.8456632252132,29%,Family
22,Dental,40.81188153770985,4118.152668105733,12%,Family
83,Physical Therapy,31.974234610150884,910.6817972111025,12%,Individual
37,Vision,46.21516259300546,3416.849857985065,15%,Family
96,Primary Care,45.407259233870256,1104.2482884572296,23%,Family
740,Vision,36.3148159229944,2648.302809654763,28%,Individual
711,Prescription,43.09979000350823,816.394096847589,19%,Individual
274,Mental Health,48.133829135625625,4851.339028414924,25%,Family
792,Primary Care,49.5051701409025,1899.0332137369237,24%,Individual
891,Physical Therapy,39.359692088284085,1329.6283338262938,28%,Individual
688,Vision,45.79628692570579,2838.123057378222,23%,Family
782,Physical Therapy,42.409461530378486,2671.499010835237,25%,Individual
96,Primary Care,45.055742935048684,3261.314966149402,17%,Family
811,Emergency,38.638737085698274,3006.463158200149,16%,Individual
181,Specialist,42.084787061420535,3202.5333671382623,19%,Individual
507,Mental Health,39.198184224944875,3483.116901505735,11%,Family
861,Prescription,13.828347947555194,787.3443974884399,20%,Family
811,Vision,16.849962807111226,2974.2691540830583,28%,Individual
858,Emergency,25.126577781008095,3193.442835591791,28%,Individual
509,Physical Therapy,23.420092448883643,1104.2888013658335,20%,Individual
258,Dental,31.890705947381637,1317.0151691758506,12%,Individual
151,Vision,37.830099216038676,4820.102605739262,13%,Individual
749,Specialist,43.4093573945973,537.6017680441586,19%,Individual
869,Specialist,10.693074754787645,4008.1366774932494,15%,Individual
519,Physical Therapy,18.733117667483647,868.8514439701223,19%,Individual
874,Dental,18.975317276996115,4902.703262344194,19%,Individual
121,Mental Health,34.188555292780734,781.946777783418,12%,Individual
479,Emergency,40.52641784845035,1717.3214122349668,26%,Individual
483,Emergency,36.50734360871914,4318.244384827074,13%,Family
